eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
83.59,-0.87,77.47,-1.72,592,0.0064830426,0.08140055,2.5962684,-0.011768405,0.08654205,0.3167727589607239,23,5888,653.7999052610003,376832
78.21,-1.02,75.06,-1.41,568,0.007920017,0.10329183,2.5876708,-0.014089499,0.08344999,0.34191960096359253,24,6144,682.6216712060004,393216
78.37,-0.69,79.52,-1.35,593,0.007619099,0.09611002,2.5811398,-0.014473652,0.07053133,0.36121970415115356,25,6400,710.2452519170001,409600
76.44,-0.33,75.11,-1.56,575,0.007144146,0.085510254,2.5542731,-0.012167967,0.08758516,0.316522479057312,26,6656,738.7235512899997,425984
76.75,-0.73,75.38,-1.64,586,0.007957233,0.104777016,2.5376272,-0.014947955,0.06868578,0.3195083737373352,27,6912,766.6523053870005,442368
82.66,-0.17,77.14,-1.37,570,0.009654258,0.1260376,2.5311658,-0.014222997,0.07120902,0.3859924077987671,28,7168,795.3565963589999,458752
77.68,-0.51,72.62,-1.27,591,0.009426923,0.12740071,2.5209248,-0.014955449,0.075491264,0.3715265393257141,29,7424,823.0739022799999,475136
76.85,-0.14,75.43,-1.07,571,0.00931597,0.1259969,2.5379255,-0.014119163,0.06727172,0.3565232753753662,30,7680,851.7518849160006,491520
82.61,-0.53,75.97,-1.83,596,0.009470203,0.123575844,2.546423,-0.014754669,0.077443816,0.3633573055267334,31,7936,879.2080209450005,507904
75.27,-0.14,76.99,-1.64,574,0.008692954,0.114868164,2.5457478,-0.017023643,0.0652323,0.3609105348587036,32,8192,907.7352994880002,524288
78.62,-0.18,75.52,-1.54,591,0.009367162,0.12516277,2.5458386,-0.014720804,0.07871502,0.37962186336517334,33,8448,935.4562274290001,540672
81.36,-0.56,74.12,-1.52,575,0.009796967,0.13018799,2.533334,-0.017013542,0.07440762,0.35958927869796753,34,8704,963.9390011390005,557056
80.35,-0.47,78.3,-2.08,594,0.009510846,0.12489828,2.539345,-0.016653202,0.06547971,0.3685342073440552,35,8960,991.5109413629998,573440
79.91,0.26,74.7,-1.64,565,0.008423458,0.10872396,2.5392263,-0.015845742,0.066959105,0.30790215730667114,36,9216,1020.4785748570002,589824
