eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
113.99,2.11,94.63,2.13,933,0.017140632,0.20965576,2.150864,-0.024533683,0.10133147,0.6118669807910919,96,24576,1675.8225122229996,1572864
115.33,1.84,104.04,1.98,962,0.018456122,0.22212727,2.1867435,-0.022034494,0.13277774,0.5207538306713104,97,24832,1692.8487199189985,1589248
101.53,1.43,101.55,1.66,942,0.01792995,0.2200114,2.1517467,-0.025098363,0.10791692,0.6299355328083038,98,25088,1710.2294643610003,1605632
121.99,1.46,105.71,2.25,934,0.017454462,0.20853679,2.1808355,-0.02110715,0.13702117,0.5103832185268402,99,25344,1727.7713962339985,1622016
108.22,1.64,113.83,2.12,917,0.017879598,0.21659343,2.1639793,-0.026693812,0.119529344,0.557907372713089,100,25600,1745.639007236001,1638400
112.74,1.85,112.9,2.19,945,0.017684918,0.21453857,2.101031,-0.028199576,0.108744,0.6293465793132782,101,25856,1762.9702554059986,1654784
108.47,1.73,137.21,2.32,947,0.021260662,0.24851482,2.121241,-0.021829396,0.13511632,0.5740788877010345,102,26112,1780.2648379290004,1671168
127.16,2.7,117.56,1.82,948,0.021505216,0.25014243,2.1003036,-0.018811155,0.12662363,0.6115391850471497,103,26368,1797.5353250949993,1687552
142.7,3.24,153.42,3.13,926,0.019917512,0.24027507,2.0549805,-0.017442737,0.1983005,0.5446735322475433,104,26624,1815.2258526699989,1703936
131.87,2.37,131.84,2.7,957,0.021799436,0.24289958,2.0959618,-0.021006124,0.15822312,0.539499431848526,105,26880,1832.342394547999,1720320
138.62,2.65,151.79,4.14,954,0.02014391,0.22021484,2.078006,-0.023749528,0.1414081,0.6033843159675598,106,27136,1849.5162185640002,1736704
164.9,3.21,150.03,3.56,931,0.018415287,0.21661377,2.0429287,-0.017923694,0.18464287,0.573057234287262,107,27392,1867.1069003010016,1753088
157.81,4.12,153.63,3.92,911,0.01888516,0.22707112,2.0435631,-0.018220901,0.24178137,0.5746648609638214,108,27648,1885.082806409002,1769472
133.45,3.05,159.74,4.24,945,0.019341838,0.23301189,2.0564454,-0.020060917,0.17629503,0.648574709892273,109,27904,1902.4190310740014,1785856
